ID,Unnamed: 0,Rank,Name,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Revision
257278,654,655,Arthur Theate,90,87,62,73,76,92,94,85,88,45,45,91,80,46,54,66,70,52,85,77,47,69,77,72,92,80,91,92,88,91,94,89,97,86,98,95,CB,5,3,Left,"185cm / 6'1""",78kg / 172lb,,24,Belgium,Bundesliga,Frankfurt,"Aerial+, Anticipate+, Power Header, Pinged Pass, Block, Intercept, Bruiser, Long Throw",https://www.futbin.com/25/player/58220/arthur-theate,,,,,,Fantasy FC
224293,655,656,Rúben Diogo da Silva Neves,90,85,85,90,84,88,85,84,86,82,78,95,92,91,85,91,87,85,92,92,89,80,80,80,88,89,95,93,68,90,90,90,75,86,85,88,CDM,5,5,Right,"180cm / 5'11""",83kg / 183lb,CM,28,Portugal,ROSHN Saudi League,Al Hilal,"Power Shot+, Long Ball Pass+, Dead Ball, Pinged Pass, Whipped Pass, Intercept, Anticipate, Slide Tackle, Bruiser",https://www.futbin.com/25/player/58269/ruben-diogo-da-silva-neves,,,,,,FUT Birthday
259197,656,657,Nicolas Jackson,90,93,88,81,89,47,87,92,94,91,90,90,85,86,70,84,74,67,90,72,72,92,84,86,86,88,84,41,91,41,43,40,95,85,90,80,ST,5,5,Right,"187cm / 6'2""",78kg / 172lb,,23,Senegal,Premier League,Chelsea,"Chip Shot+, Relentless+, Power Shot, Technical, Rapid, Flair, Trickster, Quick Step",https://www.futbin.com/25/player/58270/nicolas-jackson,,,,,,FUT Birthday
215441,657,658,Serhou Guirassy,90,90,92,81,88,44,85,89,90,95,95,93,87,87,91,83,64,75,92,74,81,87,82,84,92,91,95,33,92,47,33,39,93,80,90,78,ST,5,5,Right,"187cm / 6'2""",82kg / 181lb,,29,Guinea,Bundesliga,Borussia Dortmund,"Chip Shot+, First Touch+, Finesse Shot, Power Shot, Power Header, Trivela, Acrobatic, Aerial",https://www.futbin.com/25/player/58271/serhou-guirassy,,,,,,FUT Birthday
227261,658,659,Alex Scott,90,92,80,84,84,90,85,93,92,80,74,91,85,66,77,72,85,72,89,86,89,81,90,85,94,84,92,92,84,87,94,87,73,88,83,87,RB,5,5,Right,163cm / 5'4',59kg / 130lb,LB,40,England,Barclays WSL,HERO,"Block+, Intercept+, Whipped Pass, Jockey, Anticipate, Trickster, Quick Step, Relentless, Acrobatic, Long Throw",https://www.futbin.com/25/player/58290/alex-scott,,,,,,FUT Birthday Hero
214101,659,660,Paulo Jorge dos Santos Futre,90,95,84,83,95,40,62,97,94,85,84,80,83,84,96,81,86,87,84,77,81,97,95,94,88,94,94,34,78,38,36,31,60,83,58,47,LW,5,5,Left,175cm / 5'8',74kg / 163lb,"LM, RW, ST",59,Portugal,LALIGA EA SPORTS,HERO,"Technical+, Trickster+, Finesse Shot, Incisive Pass, Rapid, Flair, First Touch, Quick Step",https://www.futbin.com/25/player/58557/paulo-jorge-dos-santos-futre,,,,,,FUT Birthday Hero SB
242516,660,661,Cody Gakpo,90,90,91,85,90,56,82,90,90,91,91,91,94,88,75,87,88,83,86,76,85,91,86,86,91,91,87,52,92,53,55,35,99,83,85,71,ST,5,5,Right,"189cm / 6'2""",76kg / 168lb,LW,25,Netherlands,Premier League,Liverpool,"Power Shot+, Quick Step+, Finesse Shot, Incisive Pass, Whipped Pass, Technical, Press Proven, Trivela",https://www.futbin.com/25/player/58561/cody-gakpo,,,,,,ShowDown SBC
203841,661,662,Nick Pope,90,57,23,36,90,17,89,59,56,13,14,56,15,14,22,50,11,12,42,52,13,15,36,42,80,25,63,23,11,19,15,14,71,37,75,36,GK,5,5,Right,"199cm / 6'6""",76kg / 168lb,,33,England,Premier League,Newcastle Utd,"Long Ball Pass+, FootWork+, Pinged Pass, Far Throw, Deflector",https://www.futbin.com/25/player/58565/nick-pope,,,,,,Flashback SBC
186627,662,663,Mario Balotelli,90,88,93,86,90,40,93,86,90,92,93,95,92,92,91,88,77,92,90,85,90,90,88,87,85,91,90,33,97,25,40,37,90,85,96,94,ST,5,5,Right,"190cm / 6'3""",88kg / 194lb,,34,Italy,Serie A TIM,Genoa,"Power Shot+, First Touch+, Finesse Shot, Rapid, Trickster, Press Proven, Relentless, Aerial",https://www.futbin.com/25/player/58592/balotelli,,,,,,FUT Birthday
180403,663,664,Willian Borges da Silva,90,88,90,92,94,63,80,89,88,94,90,93,91,72,94,93,91,94,92,87,96,94,93,91,92,93,97,71,41,55,71,64,77,85,82,67,LM,5,5,Right,"175cm / 5'9""",77kg / 170lb,LW,36,Brazil,Premier League,Fulham,"Technical+, Quick Step+, Finesse Shot, Dead Ball, Incisive Pass, Whipped Pass, Flair, Trickster, Press Proven, Relentless",https://www.futbin.com/25/player/58593/borges-da-silva,,,,,,FUT Birthday
215441,664,665,Serhou Guirassy,90,92,93,82,89,45,86,90,93,96,96,94,88,88,92,86,65,76,93,75,82,88,83,85,94,92,96,34,94,49,34,40,94,81,91,79,ST,5,4,Right,"187cm / 6'2""",82kg / 181lb,,29,Guinea,Bundesliga,Borussia Dortmund,"First Touch+, Trivela+, Finesse Shot, Chip Shot, Power Shot, Power Header, Press Proven, Aerial",https://www.futbin.com/25/player/58599/serhou-guirassy,,,,,,Bundes POTM SBC
278172,665,666,Ethan Mbappé,90,95,88,80,90,40,75,94,95,91,92,88,81,82,82,83,78,69,86,71,80,91,91,85,91,90,86,42,77,30,38,36,85,85,74,61,ST,5,5,Left,176cm / 5'9',70kg / 154lb,LW,18,France,Ligue 1 Uber Eats,LOSC Lille,"Chip Shot+, Quick Step+, Finesse Shot, Rapid, Flair, Trickster, Trivela, Acrobatic",https://www.futbin.com/25/player/58600/ethan-mbappe,,,,,,FUT Birthday
278172,666,667,Ethan Mbappé,90,88,84,90,90,87,82,92,84,82,83,90,84,78,82,90,83,75,97,93,78,90,91,90,82,91,90,89,78,85,92,87,84,89,77,84,CM,5,5,Left,176cm / 5'9',70kg / 154lb,CDM,18,France,Ligue 1 Uber Eats,LOSC Lille,"Pinged Pass+, Tiki Taka+, Incisive Pass, Long Ball Pass, Jockey, Intercept, Anticipate, Slide Tackle, First Touch",https://www.futbin.com/25/player/58601/ethan-mbappe,,,,,,FUT Birthday
207439,667,668,Leandro Paredes,90,87,83,93,90,89,90,87,87,82,68,99,96,95,86,92,86,88,96,95,93,89,86,90,86,94,91,90,71,88,94,94,84,87,90,96,CM,5,5,Right,"180cm / 5'11""",75kg / 165lb,CDM,30,Argentina,Serie A TIM,AS Roma,"Pinged Pass+, Tiki Taka+, Incisive Pass, Anticipate, Slide Tackle, Trickster, Trivela",https://www.futbin.com/25/player/58626/leandro-paredes,,,,,,FUT Birthday
232202,668,669,Delphine Cascarino,90,97,83,88,91,50,75,98,97,90,80,90,84,79,73,88,91,66,91,83,83,91,95,93,86,91,85,46,63,51,51,42,80,88,74,60,RW,5,5,Right,"164cm / 5'5""",58kg / 128lb,"RM, ST, LW",28,France,NWSL,San Diego Wave,"Quick Step+, Whipped Pass+, Technical, Flair, Trickster, Trivela, Low Driven Shot",https://www.futbin.com/25/player/58627/cascarino,,,,,,FUT Birthday
266928,669,670,Trinity Rodman,90,97,88,85,89,53,90,96,97,87,90,88,86,76,82,87,87,75,88,76,76,87,92,88,90,90,85,51,83,47,52,47,94,95,88,86,RM,5,5,Right,"173cm / 5'8""",60kg / 132lb,"LM, RW, ST",22,United States,NWSL,Washington Spirit,"Rapid+, Low Driven Shot+, Finesse Shot, Flair, Trickster, Quick Step, Relentless, Trivela",https://www.futbin.com/25/player/58650/trinity-rodman,,,,,,FUT Birthday
176580,670,671,Luis Suárez,90,90,93,86,90,50,88,88,91,94,93,94,91,92,90,88,83,90,86,81,93,90,84,87,94,89,97,44,97,43,46,43,87,84,88,92,ST,5,5,Right,"182cm / 6'0""",86kg / 190lb,,38,Uruguay,MLS,Inter Miami CF,"Finesse Shot+, Quick Step+, Power Shot, Technical, Press Proven, Trivela, Acrobatic",https://www.futbin.com/25/player/58652/luis-suarez,,,,,,Flashback SBC
239580,671,672,Gleison Bremer Silva Nascimento,90,86,55,75,71,92,90,82,90,64,54,74,43,42,47,70,58,31,92,86,54,67,71,72,83,73,82,90,93,92,92,90,98,81,94,90,CB,5,5,Right,187cm / 6'1',84kg / 185lb,,28,Brazil,Serie A TIM,Juventus,"Intercept+, Anticipate+, Power Header, Long Ball Pass, Jockey, Block, Slide Tackle, Bruiser, Aerial",https://www.futbin.com/25/player/58659/gleison-bremer-silva-nascimento,,,,,,FUT Birthday
239580,672,673,Gleison Bremer Silva Nascimento,90,88,55,85,80,90,89,82,92,64,54,74,43,42,47,83,74,43,95,93,75,75,80,80,92,82,91,88,91,90,90,88,97,80,93,87,CB,5,5,Right,187cm / 6'1',84kg / 185lb,,28,Brazil,Serie A TIM,Juventus,"Jockey+, Anticipate+, Power Header, Long Ball Pass, Block, Intercept, Slide Tackle, Bruiser, Aerial",https://www.futbin.com/25/player/58660/gleison-bremer-silva-nascimento,,,,,,FUT Birthday
220697,673,674,James Maddison,90,85,90,91,91,63,80,88,82,93,88,93,92,86,82,91,90,91,91,90,91,91,90,88,85,92,92,51,41,71,76,49,72,90,74,84,CAM,5,5,Right,"175cm / 5'9""",73kg / 161lb,RM,28,England,Premier League,Spurs,"Finesse Shot+, Incisive Pass+, Chip Shot, Dead Ball, Long Ball Pass, Whipped Pass, Flair, Trickster, Trivela",https://www.futbin.com/25/player/58661/james-maddison,,,,,,FUT Birthday
158023,674,675,Lionel Messi,90,84,88,90,94,36,68,90,79,92,88,86,90,89,78,93,83,95,90,89,96,95,92,97,87,95,96,44,65,22,38,26,74,77,71,46,ST,4,4,Left,"169cm / 5'7""",67kg / 148lb,"RM, CAM, RW",37,Argentina,MLS,Inter Miami CF,"Dead Ball+, Technical+, Finesse Shot, Incisive Pass, Tiki Taka, Quick Step, Trivela",https://www.futbin.com/25/player/58662/lionel-messi,,,,,,SIF
233748,675,676,Lieke Martens van Leer,90,90,90,89,94,52,80,90,90,90,91,91,87,85,86,91,88,87,88,85,96,94,91,90,90,95,93,53,67,56,47,41,83,82,82,74,LW,5,5,Right,"170cm / 5'7""",66kg / 146lb,LM,32,Netherlands,D1 Arkema,Paris SG,"Technical+, First Touch+, Incisive Pass, Tiki Taka, Whipped Pass, Flair, Trickster, Relentless, Low Driven Shot",https://www.futbin.com/25/player/58685/lieke-martens-van-leer,,,,,,FUT Birthday
243245,676,677,Orkun Kökçü,90,88,84,91,90,80,88,90,87,87,80,86,93,80,86,94,86,90,92,94,90,87,90,90,87,95,87,87,48,83,84,81,74,98,81,95,CM,5,4,Right,"175cm / 5'9""",69kg / 152lb,"CDM, CAM",24,Türkiye,Liga Portugal,SL Benfica,"Incisive Pass+, Pinged Pass+, Finesse Shot, Power Shot, Dead Ball, Anticipate, Bruiser, Technical, Trivela",https://www.futbin.com/25/player/58703/orkun-kokcu,,,,,,UCL Dreamchasers
262088,677,678,Hákon Arnar Haraldsson,90,94,88,90,93,80,87,93,94,94,88,88,86,88,82,92,85,78,94,88,85,93,99,96,85,91,90,83,63,82,80,81,80,99,76,99,LM,4,4,Right,"180cm / 5'11""",73kg / 161lb,"CAM, LW",22,Iceland,Ligue 1 Uber Eats,LOSC Lille,"Technical+, Trivela+, Incisive Pass, Tiki Taka, Whipped Pass, Rapid, Flair, First Touch",https://www.futbin.com/25/player/58704/hakon-arnar-haraldsson,,,,,,UCL Dreamchasers
199564,678,679,Sergio Roberto Carnicer,90,88,85,91,90,88,87,83,92,93,85,88,89,67,76,93,93,70,93,90,90,90,86,86,90,91,87,89,82,87,89,87,90,96,84,82,RB,5,4,Right,"178cm / 5'10""",68kg / 150lb,CM,33,Spain,Serie A TIM,Como,"Power Shot+, Jockey+, Incisive Pass, Pinged Pass, Block, Intercept, Slide Tackle, First Touch",https://www.futbin.com/25/player/58785/roberto-carnicer,,,,,,Player Moments SBC
220651,679,680,José Ángel Esmoris Tasende,90,90,85,91,91,87,81,90,90,91,83,97,81,77,67,87,97,85,90,90,93,92,94,95,82,90,89,89,76,87,88,86,87,99,66,94,LB,4,5,Left,"171cm / 5'7""",69kg / 152lb,LM,28,Spain,Serie A TIM,AS Roma,"Long Ball Pass+, Intercept+, Tiki Taka, Whipped Pass, Jockey, Block, Anticipate, Slide Tackle, Technical, First Touch",https://www.futbin.com/25/player/59015/jose-angel-esmoris-tasende,,,,,,UEL Dreamchasers
223848,680,681,Sergej Milinkovic-Savic,90,87,85,86,90,87,93,84,90,86,87,88,86,79,63,86,75,83,91,91,86,90,87,87,88,92,90,87,96,86,86,88,93,97,95,83,CM,5,4,Right,"192cm / 6'4""",95kg / 209lb,CDM,30,Serbia,ROSHN Saudi League,Al Hilal,"First Touch+, Bruiser+, Power Header, Incisive Pass, Relentless, Trivela, Aerial",https://www.futbin.com/25/player/59292/sergej-milinkovic-savic,,,,,,ShowDown SBC
220834,681,682,Marco Asensio Willemsen,90,90,91,92,92,55,80,92,88,92,90,93,97,91,74,91,92,86,92,93,95,92,87,87,90,95,91,58,73,51,54,50,88,88,80,70,RW,4,5,Left,"182cm / 6'0""",76kg / 168lb,"RM, CM, CAM",29,Spain,Premier League,Aston Villa,"Technical+, Trivela+, Finesse Shot, Dead Ball, Incisive Pass, Pinged Pass, Whipped Pass, Flair, Trickster",https://www.futbin.com/25/player/59320/marco-asensio-willemsen,,,,,,UCL Dreamchasers
275092,682,683,Sonia Bompastor,90,91,84,89,90,88,83,92,91,84,81,92,86,71,83,86,90,90,91,84,88,90,86,87,90,91,88,91,74,89,91,88,83,93,75,90,LB,4,4,Left,163cm / 5'4',52kg / 115lb,LM,44,France,D1 Arkema,HERO,"Press Proven+, Whipped Pass+, Dead Ball, Incisive Pass, Jockey, Intercept, Anticipate, Quick Step, Relentless",https://www.futbin.com/25/player/59329/sonia-bompastor,,,,,,FUT Immortals Hero
71557,683,684,Gareth Bale,90,97,90,88,90,90,81,97,97,87,89,93,92,88,83,86,88,91,89,86,90,91,90,88,92,90,90,90,99,90,90,82,86,89,81,69,LB,4,4,Left,"186cm / 6'1""",81kg / 179lb,"LM, ST, LW",,Wales,Icons,EA FC ICONS,"Rapid+, Jockey+, Whipped Pass, Intercept, Anticipate, Quick Step, Relentless, Acrobatic, Aerial, Low Driven Shot",https://www.futbin.com/25/player/59337/gareth-bale,,,,,,FUT Immortals Icon
8385,684,685,Aleksandr Mostovoi,90,88,90,91,92,67,82,89,88,90,90,90,92,85,94,95,86,93,93,87,89,94,90,88,90,92,90,66,85,67,63,66,77,85,80,86,CAM,5,4,Right,177cm / 5'9',75kg / 165lb,LM,56,Russia,LALIGA EA SPORTS,HERO,"Technical+, Tiki Taka+, Low Driven Shot+, Finesse Shot, Incisive Pass, Flair, First Touch, Relentless, Trivela",https://www.futbin.com/25/player/59343/aleksandr-mostovoi,,,,,,FUT Immortals Hero
168886,685,686,Sami Al Jaber,90,92,91,80,91,48,75,93,91,90,94,90,86,93,88,80,75,84,83,76,82,91,90,92,95,90,95,49,92,43,37,48,83,88,75,57,ST,4,5,Right,177cm / 5'9',71kg / 157lb,,52,Saudi Arabia,ROSHN Saudi League,HERO,"Finesse Shot+, Trickster+, Low Driven Shot+, Power Shot, Incisive Pass, Technical, Rapid, First Touch, Quick Step",https://www.futbin.com/25/player/59344/sami-al-jaber,,,,,,FUT Immortals Hero
189575,686,687,Iker Muniain Goñi,90,91,88,88,92,62,84,93,90,88,87,90,90,84,75,90,86,90,88,88,95,91,93,95,90,93,94,55,52,71,67,46,83,90,82,84,CAM,4,5,Right,"170cm / 5'7""",66kg / 146lb,LM,32,Spain,LPF,San Lorenzo,"Finesse Shot+, Low Driven Shot+, Incisive Pass, Technical, First Touch, Quick Step, Relentless, Trivela",https://www.futbin.com/25/player/59402/muniain-goni,,,,,,Flashback SBC
156353,687,688,Luis Hernández,90,93,90,82,90,50,80,95,92,93,93,88,86,85,90,81,76,91,84,80,83,90,92,89,89,90,89,36,95,42,50,54,93,90,78,70,ST,4,4,Right,"175cm / 5'9""",69kg / 152lb,,,Mexico,Icons,EA FC ICONS,"Quick Step+, Low Driven Shot+, Finesse Shot, Chip Shot, Power Shot, Power Header, Technical, Rapid, First Touch, Trivela, Aerial",https://www.futbin.com/25/player/59433/luis-hernandez,,,,,,FUT Immortals Icon
238435,688,689,Lothar Matthäus,90,90,85,89,80,92,90,94,87,85,77,92,92,86,91,90,83,91,92,92,76,75,78,80,87,84,88,94,82,91,95,92,84,96,85,94,CB,4,4,Right,"174cm / 5'9""",71kg / 157lb,"CDM, CM",,Germany,Icons,EA FC ICONS,"Block+, Bruiser+, Long Ball Pass, Intercept, Anticipate, Slide Tackle, Quick Step, Relentless",https://www.futbin.com/25/player/59442/lothar-matthaus,,,,,,FUT Immortals Icon
227263,689,690,Kelly Smith,90,91,93,87,92,47,80,91,91,94,95,90,96,89,84,90,86,94,90,74,93,92,88,88,92,93,92,37,88,36,52,48,82,88,85,59,ST,4,4,Left,"168cm / 5'6""",59kg / 130lb,,,England,Icons,EA FC ICONS,"Finesse Shot+, Trickster+, Chip Shot, Dead Ball, Power Header, Rapid, First Touch, Aerial",https://www.futbin.com/25/player/59443/kelly-smith,,,,,,FUT Immortals Icon
254831,690,691,Bryan Limbombe,90,92,85,87,90,65,80,93,91,90,86,85,82,81,82,85,91,80,90,80,88,89,91,94,87,90,86,69,91,55,65,57,88,87,80,71,LM,4,5,Right,172cm / 5'7',77kg / 170lb,"RM, LW",23,Belgium,Eredivisie,Heracles Almelo,"Finesse Shot+, Technical+, Pinged Pass, Whipped Pass, Rapid, Flair, First Touch, Trickster, Acrobatic",https://www.futbin.com/25/player/59454/bryan-limbombe,,,,,,FC Pro Leagues Live
205693,691,692,Sébastien Haller,90,90,92,80,87,61,90,87,92,96,95,96,80,96,97,90,56,60,93,76,80,86,82,81,90,90,93,43,98,48,73,67,95,85,96,80,ST,5,4,Right,191cm / 6'3',90kg / 198lb,,30,Côte d'Ivoire,Eredivisie,FC Utrecht,"Power Shot+, Power Header+, Chip Shot, Tiki Taka, Bruiser, Flair, First Touch, Relentless, Acrobatic, Aerial",https://www.futbin.com/25/player/59457/sebastien-haller,,,,,,FC Pro Leagues Live
246800,692,693,Tajon Buchanan,90,95,86,88,90,83,89,96,94,85,86,92,83,84,82,89,88,77,92,81,82,90,90,87,88,90,85,84,84,84,82,80,97,89,86,92,RM,4,5,Right,183cm / 6'0',69kg / 152lb,"RB, RW",26,Canada,LALIGA EA SPORTS,Villarreal CF,"Quick Step+, Relentless+, Chip Shot, Power Shot, Tiki Taka, Whipped Pass, Intercept, Rapid, Trickster",https://www.futbin.com/25/player/59458/tajon-buchanan,,,,,,FC Pro Leagues Live
184432,693,694,César Azpilicueta Tanco,90,86,66,88,84,91,89,88,85,74,55,82,72,61,79,85,90,67,91,90,84,80,82,85,94,88,90,90,89,91,91,90,93,86,87,95,CB,5,3,Right,178cm / 5'10',77kg / 170lb,RB,35,Spain,LALIGA EA SPORTS,Atlético de Madrid,"Jockey+, Intercept+, Pinged Pass, Whipped Pass, Block, Anticipate, Slide Tackle, Press Proven, Long Throw",https://www.futbin.com/25/player/59459/cesar-azpilicueta-tanco,,,,,,FC Pro Leagues Live
192638,694,695,Marcos Alonso Mendoza,90,90,87,93,88,90,86,91,90,91,82,96,88,90,75,86,97,97,95,87,98,87,87,87,88,90,90,90,92,84,95,94,91,88,84,88,LB,5,4,Right,"188cm / 6'2""",84kg / 185lb,CB,34,Spain,LALIGA EA SPORTS,RC Celta,"Pinged Pass+, Intercept+, Whipped Pass, Jockey, Block, Anticipate, Slide Tackle, Bruiser, Technical, First Touch",https://www.futbin.com/25/player/59462/alonso-mendoza,,,,,,Flashback SBC
271421,695,696,Désiré Doué,90,96,90,91,95,68,84,97,96,89,91,95,89,80,80,96,80,75,97,94,84,99,90,88,88,94,87,67,51,68,73,67,83,87,84,80,LM,4,4,Right,"181cm / 5'11""",79kg / 174lb,"CM, LW",19,France,Ligue 1 Uber Eats,Paris SG,"First Touch+, Quick Step+, Chip Shot, Power Shot, Incisive Pass, Technical, Flair",https://www.futbin.com/25/player/59464/desire-doue,,,,,,Ligue 1 POTM SBC
227397,696,697,Adriana Leon,90,92,90,87,90,50,80,90,93,95,90,92,91,92,70,87,87,84,87,87,85,90,90,88,88,90,88,46,96,46,47,37,88,88,80,70,RW,4,5,Right,"161cm / 5'3""",54kg / 119lb,"RM, ST, LW",32,Canada,NWSL,San Diego Wave,"Rapid+, Trivela+, Chip Shot, Power Shot, Pinged Pass, Whipped Pass, Technical, Quick Step",https://www.futbin.com/25/player/59467/adriana-leon,,,,,,Flashback SBC
232805,697,698,Bernardo Fernandes,90,86,70,82,83,91,90,84,88,85,55,89,85,70,60,76,79,77,88,85,75,83,82,84,88,85,84,88,86,91,94,97,90,95,90,86,LB,5,4,Left,186cm / 6'1',76kg / 168lb,CB,29,Brazil,Bundesliga,VfL Bochum,"Relentless+, Jockey+, Pinged Pass, Block, Intercept, Slide Tackle, Bruiser, Acrobatic, Aerial",https://www.futbin.com/25/player/59470/bernardo-fernandes,,,,,,FC Pro Leagues Live
245541,698,699,Giovanni Reyna,90,91,88,87,90,53,84,91,91,88,87,94,90,92,60,89,84,80,90,85,91,90,92,88,84,87,85,52,70,50,50,53,85,90,87,70,RM,4,5,Right,185cm / 6'0',79kg / 174lb,"LM, CAM, RW",22,United States,Bundesliga,Borussia Dortmund,"Technical+, Rapid+, Finesse Shot, Power Shot, Incisive Pass, Tiki Taka, Whipped Pass, Flair, Trickster",https://www.futbin.com/25/player/59471/giovanni-reyna,,,,,,FC Pro Leagues Live
238476,699,700,Dan-Axel Zagadou,90,87,50,76,79,90,93,84,89,47,40,83,41,41,46,76,61,41,89,87,51,79,76,77,93,79,94,87,99,87,93,85,92,85,99,90,CB,5,3,Left,196cm / 6'5',90kg / 198lb,,25,France,Bundesliga,VfB Stuttgart,"Power Header+, Bruiser+, Pinged Pass, Block, Intercept, Anticipate, Slide Tackle, Acrobatic, Aerial",https://www.futbin.com/25/player/59472/dan-axel-zagadou,,,,,,FC Pro Leagues Live
207791,700,701,Yussuf Poulsen,90,87,90,83,89,70,93,91,83,95,92,91,85,93,72,85,81,60,88,80,85,89,80,75,94,92,88,68,99,66,74,44,99,88,94,95,ST,5,4,Right,192cm / 6'3',84kg / 185lb,,30,Denmark,Bundesliga,RB Leipzig,"Finesse Shot+, Aerial+, Chip Shot, Power Shot, Power Header, Pinged Pass, Bruiser, First Touch, Quick Step",https://www.futbin.com/25/player/59473/yussuf-poulsen,,,,,,FC Pro Leagues Live
227315,701,702,Laura Georges,89,87,50,70,70,89,88,85,89,46,47,63,44,43,56,59,59,46,86,74,65,62,80,82,90,72,83,87,88,89,90,94,94,81,90,92,CB,3,3,Right,"172cm / 5'8""",62kg / 137lb,,40,France,D1 Arkema,HERO,"Anticipate+, Jockey, Block, Slide Tackle, Bruiser",https://www.futbin.com/25/player/3/laura-georges,,,,,,Prime Hero
171877,702,703,Marek Hamšík,89,85,89,89,88,78,86,84,86,92,87,92,93,84,85,88,86,73,93,91,83,89,80,86,88,90,89,81,81,75,79,74,83,94,84,81,CAM,5,4,Right,"183cm / 6'0""",73kg / 161lb,CM,37,Slovakia,Serie A TIM,HERO,"Power Shot+, Incisive Pass, Long Ball Pass, Press Proven, Relentless, Trivela",https://www.futbin.com/25/player/7/marek-hamsik,,,,,,Prime Hero
16254,703,704,Tim Howard,89,56,28,36,88,20,87,58,54,17,20,65,16,13,32,60,15,19,35,43,18,18,61,60,83,31,64,25,17,23,15,16,77,25,78,44,GK,3,1,Right,"191cm / 6'3""",85kg / 187lb,,46,United States,Premier League,HERO,"Far Throw+, FootWork, Cross Claimer, Rush Out, Deflector",https://www.futbin.com/25/player/11/tim-howard,,,,,,Prime Hero
5740,704,705,Jaap Stam,89,85,54,65,71,91,90,82,88,54,43,83,54,44,54,53,63,40,76,70,47,61,70,71,86,82,91,88,89,91,93,89,84,82,93,92,CB,3,3,Right,"191cm / 6'3""",86kg / 190lb,,52,Netherlands,Premier League,HERO,"Bruiser+, Jockey, Block, Intercept, Anticipate, Aerial",https://www.futbin.com/25/player/21/jaap-stam,,,,,,Prime Hero
28765,705,706,José Roberto da Silva Júnior,89,89,82,88,91,80,83,90,88,90,77,87,86,84,84,88,87,88,90,87,87,92,95,89,87,88,91,87,69,81,80,78,86,96,78,80,LM,4,5,Left,"172cm / 5'8""",68kg / 150lb,"LB, CM, LW",50,Brazil,Bundesliga,HERO,"Technical+, Dead Ball, Whipped Pass, Flair, First Touch, Relentless, Long Throw",https://www.futbin.com/25/player/25/jose-roberto-da-silva-junior,,,,,,Prime Hero
20289,706,707,Yaya Touré,89,82,85,88,87,83,91,80,84,86,82,92,88,75,88,92,76,86,93,88,87,86,80,71,89,92,88,81,74,80,89,86,80,95,94,83,CM,4,4,Right,"188cm / 6'2""",90kg / 198lb,"CM, CAM, CDM",41,Côte d'Ivoire,Premier League,HERO,"Finesse Shot+, Power Shot, Incisive Pass, Bruiser, Flair, Press Proven, Trivela",https://www.futbin.com/25/player/27/yaya-toure,,,,,,Prime Hero
192119,707,708,Thibaut Courtois,89,48,24,30,90,17,88,42,52,13,14,57,17,12,27,44,14,20,33,35,19,13,63,45,88,23,66,15,13,20,18,16,68,38,70,23,GK,3,1,Left,"200cm / 6'7""",96kg / 212lb,,32,Belgium,LALIGA EA SPORTS,Real Madrid,"Rush Out+, Far Throw, Cross Claimer",https://www.futbin.com/25/player/43/thibaut-courtois,,,,,,Normal
231478,708,709,Lautaro Martínez,89,82,88,75,87,54,85,84,80,92,93,87,80,92,74,79,68,65,79,73,80,85,89,92,92,89,88,48,86,55,51,44,93,83,85,87,ST,4,4,Right,"174cm / 5'9""",72kg / 159lb,,27,Argentina,Serie A TIM,Lombardia FC,"Finesse Shot+, Power Shot, Technical, Relentless",https://www.futbin.com/25/player/48/lautaro-martinez,,,,,,Normal
222665,709,710,Martin Ødegaard,89,70,82,89,89,67,66,72,69,84,83,82,84,79,68,91,86,85,91,89,84,89,85,83,91,91,87,69,55,68,72,57,66,88,56,64,CM,2,5,Left,"178cm / 5'10""",68kg / 150lb,CAM,26,Norway,Premier League,Arsenal,"Incisive Pass+, Pinged Pass, Whipped Pass, Technical, Flair, First Touch, Trivela",https://www.futbin.com/25/player/32827/martin-odegaard,,,,,,Normal
230621,710,711,Gianluigi Donnarumma,89,53,22,33,90,19,87,50,55,14,12,55,18,8,24,60,12,14,36,34,12,28,57,38,84,30,65,26,12,21,14,16,73,41,75,30,GK,3,1,Right,"196cm / 6'5""",90kg / 198lb,,26,Italy,Ligue 1 Uber Eats,Paris SG,"Deflector+, FootWork",https://www.futbin.com/25/player/32828/gianluigi-donnarumma,,,,,,Normal
212831,711,712,Alisson Ramses Becker,89,54,24,48,89,17,90,60,49,13,13,64,14,20,23,66,17,18,60,58,19,27,40,37,87,42,66,11,29,15,19,16,82,32,78,27,GK,3,1,Right,"193cm / 6'4""",91kg / 201lb,,32,Brazil,Premier League,Liverpool,"Deflector+, Far Throw, Rush Out",https://www.futbin.com/25/player/32829/alisson-ramses-becker,,,,,,Normal
